"Date","Fire District Number","Fire Station Latitude","Fire Station Longitude","Count of EMS Incidents"
07/16/2018,90,34.214381,-118.48401,6
07/16/2018,91,34.309405,-118.447217,16
07/16/2018,92,34.044045,-118.420373,8
07/16/2018,93,34.17282,-118.548836,10
07/16/2018,94,34.017567,-118.345386,22
07/16/2018,95,33.94533,-118.381234,3
07/16/2018,96,34.247355,-118.603049,12
07/16/2018,98,34.270067,-118.417144,27
07/16/2018,99,34.131817,-118.440369,1
07/16/2018,100,34.192901,-118.510023,10
07/16/2018,102,34.17187,-118.421358,14
07/16/2018,103,34.228947,-118.528389,5
07/16/2018,104,34.221588,-118.57141,9
07/16/2018,105,34.185444,-118.623688,8
07/16/2018,106,34.219043,-118.627915,10
07/16/2018,107,34.257526,-118.573476,2
07/16/2018,109,34.130684,-118.492642,2
07/16/2018,112,33.740556,-118.278302,5
07/17/2018,1,34.075138,-118.218304,8
07/17/2018,2,34.049176,-118.213776,8
07/17/2018,3,34.058512,-118.252009,14
07/17/2018,4,34.050171,-118.236079,17
07/17/2018,5,33.955648,-118.403671,6
07/17/2018,6,34.077083,-118.286542,17
07/17/2018,7,34.242387,-118.45144,11
07/17/2018,8,34.276802,-118.558918,3
07/17/2018,9,34.041237,-118.247897,44
07/17/2018,10,34.03737,-118.264039,14
07/17/2018,11,34.055435,-118.273842,30
07/17/2018,12,34.110918,-118.190742,6
07/17/2018,13,34.047518,-118.289378,13
07/17/2018,14,34.012746,-118.25685,12
07/17/2018,15,34.026955,-118.283602,13
07/17/2018,16,34.066176,-118.180583,6
07/17/2018,17,34.025733,-118.230359,4
07/17/2018,18,34.289601,-118.501397,2
07/17/2018,19,34.058696,-118.478662,10
07/17/2018,20,34.077198,-118.265406,10
07/17/2018,21,33.996906,-118.254873,8
07/17/2018,23,34.042531,-118.55426,3
07/17/2018,24,34.264014,-118.337038,3
07/17/2018,25,34.031062,-118.207588,10
07/17/2018,26,34.038749,-118.309323,12
07/17/2018,27,34.095627,-118.330162,23
07/17/2018,28,34.281268,-118.569672,2
07/17/2018,29,34.061981,-118.315352,14
07/17/2018,33,33.981331,-118.273589,27
07/17/2018,34,34.021229,-118.325112,17
07/17/2018,35,34.100218,-118.287747,15
07/17/2018,36,33.753086,-118.293442,1
07/17/2018,37,34.059994,-118.449106,13
07/17/2018,38,33.781007,-118.261696,9
07/17/2018,39,34.179692,-118.45123,21
07/17/2018,41,34.096906,-118.353152,13
07/17/2018,42,34.139484,-118.210732,5
07/17/2018,43,34.023085,-118.405545,8
07/17/2018,44,34.096851,-118.230978,4
07/17/2018,46,34.004251,-118.286789,40
07/17/2018,47,34.085462,-118.186955,6
07/17/2018,48,33.729689,-118.290499,3
07/17/2018,50,34.115339,-118.244565,3
07/17/2018,51,33.940485,-118.39719,15
07/17/2018,52,34.08375,-118.308475,3
07/17/2018,55,34.124161,-118.219367,2
07/17/2018,56,34.107571,-118.263623,7
07/17/2018,57,33.968768,-118.291206,31
07/17/2018,58,34.0507,-118.383968,14
07/17/2018,59,34.036674,-118.444383,14
07/17/2018,60,34.167502,-118.378611,17
07/17/2018,61,34.069412,-118.347084,23
07/17/2018,62,34.00588,-118.428172,4
07/17/2018,63,33.991125,-118.458376,14
07/17/2018,64,33.938031,-118.274328,33
07/17/2018,65,33.946056,-118.24026,11
07/17/2018,66,33.989419,-118.311565,29
07/17/2018,67,33.974214,-118.428497,8
07/17/2018,68,34.041026,-118.349247,15
07/17/2018,69,34.044571,-118.5219,2
07/17/2018,70,34.24943,-118.536421,6
07/17/2018,71,34.080521,-118.435531,3
07/17/2018,72,34.193951,-118.588767,19
07/17/2018,73,34.20514,-118.536378,8
07/17/2018,74,34.258651,-118.301788,7
07/17/2018,75,34.272461,-118.466578,10
07/17/2018,76,34.126695,-118.345813,1
07/17/2018,77,34.236294,-118.366945,6
07/17/2018,78,34.144448,-118.405751,8
07/17/2018,79,33.868443,-118.290297,9
07/17/2018,81,34.213341,-118.44427,18
07/17/2018,82,34.102046,-118.315456,9
07/17/2018,83,34.161048,-118.500588,10
07/17/2018,84,34.172778,-118.591467,9
07/17/2018,85,33.795022,-118.300029,7
07/17/2018,86,34.150324,-118.370214,6
07/17/2018,87,34.254726,-118.50172,11
07/17/2018,88,34.163057,-118.466493,19
07/17/2018,89,34.199116,-118.396805,21
07/17/2018,90,34.214381,-118.48401,9
07/17/2018,91,34.309405,-118.447217,14
07/17/2018,92,34.044045,-118.420373,15
07/17/2018,93,34.17282,-118.548836,9
07/17/2018,94,34.017567,-118.345386,19
07/17/2018,95,33.94533,-118.381234,4
07/17/2018,96,34.247355,-118.603049,10
07/17/2018,98,34.270067,-118.417144,10
07/17/2018,99,34.131817,-118.440369,1
07/17/2018,100,34.192901,-118.510023,9
07/17/2018,101,33.721922,-118.310281,2
07/17/2018,102,34.17187,-118.421358,6
07/17/2018,103,34.228947,-118.528389,5
07/17/2018,104,34.221588,-118.57141,12
07/17/2018,105,34.185444,-118.623688,10
07/17/2018,106,34.219043,-118.627915,7
07/17/2018,107,34.257526,-118.573476,1
07/17/2018,109,34.130684,-118.492642,3
07/17/2018,112,33.740556,-118.278302,2
07/18/2018,1,34.075138,-118.218304,8
07/18/2018,2,34.049176,-118.213776,16
07/18/2018,3,34.058512,-118.252009,9
07/18/2018,4,34.050171,-118.236079,23
07/18/2018,5,33.955648,-118.403671,8
07/18/2018,6,34.077083,-118.286542,12
07/18/2018,7,34.242387,-118.45144,16
07/18/2018,8,34.276802,-118.558918,3
07/18/2018,9,34.041237,-118.247897,53
07/18/2018,10,34.03737,-118.264039,11
07/18/2018,11,34.055435,-118.273842,24
07/18/2018,12,34.110918,-118.190742,5
07/18/2018,13,34.047518,-118.289378,14
07/18/2018,14,34.012746,-118.25685,21
07/18/2018,15,34.026955,-118.283602,13
07/18/2018,16,34.066176,-118.180583,2
07/18/2018,17,34.025733,-118.230359,2
07/18/2018,18,34.289601,-118.501397,4
07/18/2018,19,34.058696,-118.478662,8
07/18/2018,20,34.077198,-118.265406,13
07/18/2018,21,33.996906,-118.254873,13
07/18/2018,23,34.042531,-118.55426,3
07/18/2018,24,34.264014,-118.337038,3
07/18/2018,25,34.031062,-118.207588,7
07/18/2018,26,34.038749,-118.309323,16
07/18/2018,27,34.095627,-118.330162,19
07/18/2018,29,34.061981,-118.315352,10
07/18/2018,33,33.981331,-118.273589,22
07/18/2018,34,34.021229,-118.325112,12
07/18/2018,35,34.100218,-118.287747,17
07/18/2018,36,33.753086,-118.293442,6
07/18/2018,37,34.059994,-118.449106,17
07/18/2018,38,33.781007,-118.261696,4
07/18/2018,39,34.179692,-118.45123,22
07/18/2018,40,33.746877,-118.261487,1
07/18/2018,41,34.096906,-118.353152,13
07/18/2018,42,34.139484,-118.210732,9
07/18/2018,43,34.023085,-118.405545,6
07/18/2018,44,34.096851,-118.230978,2
07/18/2018,46,34.004251,-118.286789,26
07/18/2018,47,34.085462,-118.186955,4
07/18/2018,48,33.729689,-118.290499,10
07/18/2018,50,34.115339,-118.244565,2
07/18/2018,51,33.940485,-118.39719,19
07/18/2018,52,34.08375,-118.308475,5
07/18/2018,55,34.124161,-118.219367,4
07/18/2018,56,34.107571,-118.263623,8
07/18/2018,57,33.968768,-118.291206,21
07/18/2018,58,34.0507,-118.383968,18
07/18/2018,59,34.036674,-118.444383,12
07/18/2018,60,34.167502,-118.378611,22
07/18/2018,61,34.069412,-118.347084,20
07/18/2018,62,34.00588,-118.428172,9
07/18/2018,63,33.991125,-118.458376,11
07/18/2018,64,33.938031,-118.274328,37
07/18/2018,65,33.946056,-118.24026,22
07/18/2018,66,33.989419,-118.311565,31
07/18/2018,67,33.974214,-118.428497,6
07/18/2018,68,34.041026,-118.349247,13
07/18/2018,69,34.044571,-118.5219,1
07/18/2018,70,34.24943,-118.536421,7
07/18/2018,71,34.080521,-118.435531,2
07/18/2018,72,34.193951,-118.588767,12
07/18/2018,73,34.20514,-118.536378,11
07/18/2018,74,34.258651,-118.301788,10
07/18/2018,75,34.272461,-118.466578,15
07/18/2018,76,34.126695,-118.345813,6
07/18/2018,77,34.236294,-118.366945,15
07/18/2018,78,34.144448,-118.405751,7
07/18/2018,79,33.868443,-118.290297,4
07/18/2018,81,34.213341,-118.44427,15
07/18/2018,82,34.102046,-118.315456,8
07/18/2018,83,34.161048,-118.500588,8
07/18/2018,84,34.172778,-118.591467,6
07/18/2018,85,33.795022,-118.300029,7
07/18/2018,86,34.150324,-118.370214,9
07/18/2018,87,34.254726,-118.50172,6
07/18/2018,88,34.163057,-118.466493,8
07/18/2018,89,34.199116,-118.396805,21
07/18/2018,90,34.214381,-118.48401,9
07/18/2018,91,34.309405,-118.447217,14
07/18/2018,92,34.044045,-118.420373,6
07/18/2018,93,34.17282,-118.548836,16
07/18/2018,94,34.017567,-118.345386,26
07/18/2018,95,33.94533,-118.381234,6
07/18/2018,96,34.247355,-118.603049,7
07/18/2018,97,34.125457,-118.374588,1
07/18/2018,98,34.270067,-118.417144,17
07/18/2018,100,34.192901,-118.510023,9
07/18/2018,101,33.721922,-118.310281,3
07/18/2018,102,34.17187,-118.421358,5
07/18/2018,103,34.228947,-118.528389,11
07/18/2018,104,34.221588,-118.57141,9
07/18/2018,105,34.185444,-118.623688,14
07/18/2018,106,34.219043,-118.627915,5
07/18/2018,107,34.257526,-118.573476,6
07/18/2018,112,33.740556,-118.278302,4
07/19/2018,1,34.075138,-118.218304,8
07/19/2018,2,34.049176,-118.213776,13
07/19/2018,3,34.058512,-118.252009,15
07/19/2018,4,34.050171,-118.236079,20
07/19/2018,5,33.955648,-118.403671,5
07/19/2018,6,34.077083,-118.286542,18
07/19/2018,7,34.242387,-118.45144,15
07/19/2018,8,34.276802,-118.558918,1
07/19/2018,9,34.041237,-118.247897,45
07/19/2018,10,34.03737,-118.264039,23
07/19/2018,11,34.055435,-118.273842,25
07/19/2018,12,34.110918,-118.190742,11
07/19/2018,13,34.047518,-118.289378,12
07/19/2018,14,34.012746,-118.25685,18
07/19/2018,15,34.026955,-118.283602,11
07/19/2018,16,34.066176,-118.180583,5
07/19/2018,17,34.025733,-118.230359,8
07/19/2018,18,34.289601,-118.501397,1
07/19/2018,19,34.058696,-118.478662,7
07/19/2018,20,34.077198,-118.265406,12
07/19/2018,21,33.996906,-118.254873,6
07/19/2018,23,34.042531,-118.55426,3
07/19/2018,24,34.264014,-118.337038,2
07/19/2018,25,34.031062,-118.207588,7
07/19/2018,26,34.038749,-118.309323,14
07/19/2018,27,34.095627,-118.330162,21
07/19/2018,28,34.281268,-118.569672,1
07/19/2018,29,34.061981,-118.315352,10
07/19/2018,33,33.981331,-118.273589,24
07/19/2018,34,34.021229,-118.325112,12
07/19/2018,35,34.100218,-118.287747,16
07/19/2018,36,33.753086,-118.293442,6
07/19/2018,37,34.059994,-118.449106,14
07/19/2018,38,33.781007,-118.261696,14
07/19/2018,39,34.179692,-118.45123,23
07/19/2018,41,34.096906,-118.353152,10
07/19/2018,42,34.139484,-118.210732,4
07/19/2018,43,34.023085,-118.405545,12
07/19/2018,44,34.096851,-118.230978,4
07/19/2018,46,34.004251,-118.286789,32
07/19/2018,47,34.085462,-118.186955,5
07/19/2018,48,33.729689,-118.290499,5
07/19/2018,49,33.765686,-118.255566,2
07/19/2018,50,34.115339,-118.244565,6
07/19/2018,51,33.940485,-118.39719,25
07/19/2018,52,34.08375,-118.308475,7
07/19/2018,55,34.124161,-118.219367,3
07/19/2018,56,34.107571,-118.263623,7
07/19/2018,57,33.968768,-118.291206,28
07/19/2018,58,34.0507,-118.383968,13
07/19/2018,59,34.036674,-118.444383,10
07/19/2018,60,34.167502,-118.378611,25
07/19/2018,61,34.069412,-118.347084,18
07/19/2018,62,34.00588,-118.428172,9
07/19/2018,63,33.991125,-118.458376,14
07/19/2018,64,33.938031,-118.274328,42
07/19/2018,65,33.946056,-118.24026,20
07/19/2018,66,33.989419,-118.311565,26
07/19/2018,67,33.974214,-118.428497,4
07/19/2018,68,34.041026,-118.349247,13
07/19/2018,69,34.044571,-118.5219,3
07/19/2018,70,34.24943,-118.536421,13
07/19/2018,71,34.080521,-118.435531,2
07/19/2018,72,34.193951,-118.588767,21
07/19/2018,73,34.20514,-118.536378,11
07/19/2018,74,34.258651,-118.301788,12
07/19/2018,75,34.272461,-118.466578,9
07/19/2018,76,34.126695,-118.345813,2
07/19/2018,77,34.236294,-118.366945,9
07/19/2018,78,34.144448,-118.405751,6
07/19/2018,79,33.868443,-118.290297,5
07/19/2018,81,34.213341,-118.44427,13
07/19/2018,82,34.102046,-118.315456,10
07/19/2018,83,34.161048,-118.500588,8
07/19/2018,84,34.172778,-118.591467,10
07/19/2018,85,33.795022,-118.300029,11
07/19/2018,86,34.150324,-118.370214,8
07/19/2018,87,34.254726,-118.50172,10
07/19/2018,88,34.163057,-118.466493,10
07/19/2018,89,34.199116,-118.396805,24
07/19/2018,90,34.214381,-118.48401,6
07/19/2018,91,34.309405,-118.447217,15
07/19/2018,92,34.044045,-118.420373,7
07/19/2018,93,34.17282,-118.548836,14
07/19/2018,94,34.017567,-118.345386,13
07/19/2018,95,33.94533,-118.381234,3
07/19/2018,96,34.247355,-118.603049,4
07/19/2018,97,34.125457,-118.374588,2
07/19/2018,98,34.270067,-118.417144,14
07/19/2018,100,34.192901,-118.510023,8
07/19/2018,102,34.17187,-118.421358,9
07/19/2018,103,34.228947,-118.528389,7
07/19/2018,104,34.221588,-118.57141,4
07/19/2018,105,34.185444,-118.623688,8
07/19/2018,106,34.219043,-118.627915,8
07/19/2018,107,34.257526,-118.573476,4
07/19/2018,108,34.127098,-118.406169,2
07/19/2018,112,33.740556,-118.278302,7
07/20/2018,1,34.075138,-118.218304,5
07/20/2018,2,34.049176,-118.213776,15
07/20/2018,3,34.058512,-118.252009,14
07/20/2018,4,34.050171,-118.236079,17
07/20/2018,5,33.955648,-118.403671,9
07/20/2018,6,34.077083,-118.286542,18
07/20/2018,7,34.242387,-118.45144,15
07/20/2018,8,34.276802,-118.558918,2
07/20/2018,9,34.041237,-118.247897,44
07/20/2018,10,34.03737,-118.264039,18
07/20/2018,11,34.055435,-118.273842,27
07/20/2018,12,34.110918,-118.190742,9
07/20/2018,13,34.047518,-118.289378,21
07/20/2018,14,34.012746,-118.25685,15
07/20/2018,15,34.026955,-118.283602,20
07/20/2018,16,34.066176,-118.180583,4
07/20/2018,17,34.025733,-118.230359,5
07/20/2018,19,34.058696,-118.478662,9
07/20/2018,20,34.077198,-118.265406,8
07/20/2018,21,33.996906,-118.254873,15
07/20/2018,23,34.042531,-118.55426,3
07/20/2018,24,34.264014,-118.337038,3
07/20/2018,25,34.031062,-118.207588,4
07/20/2018,26,34.038749,-118.309323,14
07/20/2018,27,34.095627,-118.330162,19
07/20/2018,28,34.281268,-118.569672,1
07/20/2018,29,34.061981,-118.315352,10
07/20/2018,33,33.981331,-118.273589,16
07/20/2018,34,34.021229,-118.325112,18
07/20/2018,35,34.100218,-118.287747,10
07/20/2018,36,33.753086,-118.293442,4
07/20/2018,37,34.059994,-118.449106,21
07/20/2018,38,33.781007,-118.261696,9
07/20/2018,39,34.179692,-118.45123,19
07/20/2018,41,34.096906,-118.353152,15
07/20/2018,42,34.139484,-118.210732,3
07/20/2018,43,34.023085,-118.405545,6
07/20/2018,44,34.096851,-118.230978,6
07/20/2018,46,34.004251,-118.286789,21
07/20/2018,47,34.085462,-118.186955,6
07/20/2018,48,33.729689,-118.290499,5
07/20/2018,50,34.115339,-118.244565,3
07/20/2018,51,33.940485,-118.39719,21
07/20/2018,52,34.08375,-118.308475,10
07/20/2018,55,34.124161,-118.219367,5
07/20/2018,56,34.107571,-118.263623,2
07/20/2018,57,33.968768,-118.291206,33
07/20/2018,58,34.0507,-118.383968,18
07/20/2018,59,34.036674,-118.444383,15
07/20/2018,60,34.167502,-118.378611,11
07/20/2018,61,34.069412,-118.347084,25
07/20/2018,62,34.00588,-118.428172,9
07/20/2018,63,33.991125,-118.458376,19
07/20/2018,64,33.938031,-118.274328,38
07/20/2018,65,33.946056,-118.24026,23
07/20/2018,66,33.989419,-118.311565,30
07/20/2018,67,33.974214,-118.428497,8
07/20/2018,68,34.041026,-118.349247,17
07/20/2018,69,34.044571,-118.5219,6
07/20/2018,70,34.24943,-118.536421,7
07/20/2018,71,34.080521,-118.435531,2
07/20/2018,72,34.193951,-118.588767,12
07/20/2018,73,34.20514,-118.536378,12
07/20/2018,74,34.258651,-118.301788,8
07/20/2018,75,34.272461,-118.466578,10
07/20/2018,76,34.126695,-118.345813,3
07/20/2018,77,34.236294,-118.366945,5
07/20/2018,78,34.144448,-118.405751,8
07/20/2018,79,33.868443,-118.290297,6
07/20/2018,81,34.213341,-118.44427,11
07/20/2018,82,34.102046,-118.315456,11
07/20/2018,83,34.161048,-118.500588,11
07/20/2018,84,34.172778,-118.591467,11
07/20/2018,85,33.795022,-118.300029,8
07/20/2018,86,34.150324,-118.370214,10
07/20/2018,87,34.254726,-118.50172,10
07/20/2018,88,34.163057,-118.466493,20
07/20/2018,89,34.199116,-118.396805,22
07/20/2018,90,34.214381,-118.48401,9
07/20/2018,91,34.309405,-118.447217,16
07/20/2018,92,34.044045,-118.420373,9
07/20/2018,93,34.17282,-118.548836,12
07/20/2018,94,34.017567,-118.345386,16
07/20/2018,95,33.94533,-118.381234,4
07/20/2018,96,34.247355,-118.603049,7
07/20/2018,97,34.125457,-118.374588,3
07/20/2018,98,34.270067,-118.417144,15
07/20/2018,99,34.131817,-118.440369,1
07/20/2018,100,34.192901,-118.510023,11
07/20/2018,101,33.721922,-118.310281,4
07/20/2018,102,34.17187,-118.421358,13
07/20/2018,103,34.228947,-118.528389,6
07/20/2018,104,34.221588,-118.57141,12
07/20/2018,105,34.185444,-118.623688,6
07/20/2018,106,34.219043,-118.627915,7
07/20/2018,107,34.257526,-118.573476,4
07/20/2018,109,34.130684,-118.492642,2
07/20/2018,112,33.740556,-118.278302,4
07/21/2018,1,34.075138,-118.218304,6
07/21/2018,2,34.049176,-118.213776,12
07/21/2018,3,34.058512,-118.252009,14
07/21/2018,4,34.050171,-118.236079,15
07/21/2018,5,33.955648,-118.403671,6
07/21/2018,6,34.077083,-118.286542,10
07/21/2018,7,34.242387,-118.45144,8
07/21/2018,8,34.276802,-118.558918,2
07/21/2018,9,34.041237,-118.247897,51
07/21/2018,10,34.03737,-118.264039,20
07/21/2018,11,34.055435,-118.273842,27
07/21/2018,12,34.110918,-118.190742,4
07/21/2018,13,34.047518,-118.289378,15
07/21/2018,14,34.012746,-118.25685,14
07/21/2018,15,34.026955,-118.283602,12
07/21/2018,16,34.066176,-118.180583,2
07/21/2018,17,34.025733,-118.230359,7
07/21/2018,18,34.289601,-118.501397,5
07/21/2018,19,34.058696,-118.478662,6
07/21/2018,20,34.077198,-118.265406,11
07/21/2018,21,33.996906,-118.254873,18
07/21/2018,23,34.042531,-118.55426,3
07/21/2018,24,34.264014,-118.337038,2
07/21/2018,25,34.031062,-118.207588,11
07/21/2018,26,34.038749,-118.309323,10
07/21/2018,27,34.095627,-118.330162,14
07/21/2018,28,34.281268,-118.569672,1
07/21/2018,29,34.061981,-118.315352,18
07/21/2018,33,33.981331,-118.273589,23
07/21/2018,34,34.021229,-118.325112,10
07/21/2018,35,34.100218,-118.287747,8
07/21/2018,36,33.753086,-118.293442,8
07/21/2018,37,34.059994,-118.449106,14
07/21/2018,38,33.781007,-118.261696,10
07/21/2018,39,34.179692,-118.45123,17
07/21/2018,41,34.096906,-118.353152,9
07/21/2018,42,34.139484,-118.210732,4
07/21/2018,43,34.023085,-118.405545,7
07/21/2018,44,34.096851,-118.230978,2
07/21/2018,46,34.004251,-118.286789,35
07/21/2018,47,34.085462,-118.186955,4
07/21/2018,48,33.729689,-118.290499,8
07/21/2018,49,33.765686,-118.255566,2
07/21/2018,50,34.115339,-118.244565,1
07/21/2018,51,33.940485,-118.39719,24
07/21/2018,52,34.08375,-118.308475,10
07/21/2018,55,34.124161,-118.219367,3
07/21/2018,56,34.107571,-118.263623,4
07/21/2018,57,33.968768,-118.291206,34
07/21/2018,58,34.0507,-118.383968,17
07/21/2018,59,34.036674,-118.444383,7
07/21/2018,60,34.167502,-118.378611,13
07/21/2018,61,34.069412,-118.347084,19
07/21/2018,62,34.00588,-118.428172,7
07/21/2018,63,33.991125,-118.458376,23
07/21/2018,64,33.938031,-118.274328,40
07/21/2018,65,33.946056,-118.24026,14
07/21/2018,66,33.989419,-118.311565,19
07/21/2018,67,33.974214,-118.428497,7
07/21/2018,68,34.041026,-118.349247,18
07/21/2018,70,34.24943,-118.536421,9
07/21/2018,71,34.080521,-118.435531,3
07/21/2018,72,34.193951,-118.588767,17
07/21/2018,73,34.20514,-118.536378,12
07/21/2018,74,34.258651,-118.301788,10
07/21/2018,75,34.272461,-118.466578,12
07/21/2018,76,34.126695,-118.345813,5
07/21/2018,77,34.236294,-118.366945,8
07/21/2018,78,34.144448,-118.405751,10
07/21/2018,79,33.868443,-118.290297,8
07/21/2018,81,34.213341,-118.44427,12
07/21/2018,82,34.102046,-118.315456,13
07/21/2018,83,34.161048,-118.500588,3
07/21/2018,84,34.172778,-118.591467,13
07/21/2018,85,33.795022,-118.300029,9
07/21/2018,86,34.150324,-118.370214,7
07/21/2018,87,34.254726,-118.50172,10
07/21/2018,88,34.163057,-118.466493,10
07/21/2018,89,34.199116,-118.396805,16
07/21/2018,90,34.214381,-118.48401,18
07/21/2018,91,34.309405,-118.447217,21
07/21/2018,92,34.044045,-118.420373,2
07/21/2018,93,34.17282,-118.548836,17
07/21/2018,94,34.017567,-118.345386,25
07/21/2018,95,33.94533,-118.381234,7
07/21/2018,96,34.247355,-118.603049,6
07/21/2018,97,34.125457,-118.374588,3
07/21/2018,98,34.270067,-118.417144,18
07/21/2018,99,34.131817,-118.440369,1
07/21/2018,100,34.192901,-118.510023,7
07/21/2018,101,33.721922,-118.310281,3
07/21/2018,102,34.17187,-118.421358,10
07/21/2018,103,34.228947,-118.528389,6
07/21/2018,104,34.221588,-118.57141,6
07/21/2018,105,34.185444,-118.623688,9
07/21/2018,106,34.219043,-118.627915,10
07/21/2018,107,34.257526,-118.573476,2
07/21/2018,108,34.127098,-118.406169,1
07/21/2018,109,34.130684,-118.492642,2
07/21/2018,112,33.740556,-118.278302,2
07/22/2018,1,34.075138,-118.218304,9
07/22/2018,2,34.049176,-118.213776,18
